date_id,award_date,year,quarter,month
747,2020-01-17,2020,1,1
748,2020-01-18,2020,1,1
749,2020-01-19,2020,1,1
750,2020-01-20,2020,1,1
751,2020-01-21,2020,1,1
752,2020-01-22,2020,1,1
753,2020-01-23,2020,1,1
754,2020-01-24,2020,1,1
755,2020-01-25,2020,1,1
756,2020-01-26,2020,1,1
757,2020-01-27,2020,1,1
758,2020-01-28,2020,1,1
759,2020-01-29,2020,1,1
760,2020-01-30,2020,1,1
761,2020-01-31,2020,1,1
762,2020-02-01,2020,1,2
763,2020-02-02,2020,1,2
764,2020-02-03,2020,1,2
765,2020-02-04,2020,1,2
766,2020-02-05,2020,1,2
767,2020-02-06,2020,1,2
768,2020-02-07,2020,1,2
769,2020-02-08,2020,1,2
770,2020-02-09,2020,1,2
771,2020-02-10,2020,1,2
772,2020-02-11,2020,1,2
773,2020-02-12,2020,1,2
774,2020-02-13,2020,1,2
775,2020-02-14,2020,1,2
776,2020-02-15,2020,1,2
777,2020-02-16,2020,1,2
778,2020-02-17,2020,1,2
779,2020-02-18,2020,1,2
780,2020-02-19,2020,1,2
781,2020-02-20,2020,1,2
782,2020-02-21,2020,1,2
783,2020-02-22,2020,1,2
784,2020-02-23,2020,1,2
785,2020-02-24,2020,1,2
786,2020-02-25,2020,1,2
787,2020-02-26,2020,1,2
788,2020-02-27,2020,1,2
789,2020-02-28,2020,1,2
790,2020-02-29,2020,1,2
791,2020-03-01,2020,1,3
792,2020-03-02,2020,1,3
793,2020-03-03,2020,1,3
794,2020-03-04,2020,1,3
795,2020-03-05,2020,1,3
796,2020-03-06,2020,1,3
797,2020-03-07,2020,1,3
798,2020-03-08,2020,1,3
799,2020-03-09,2020,1,3
800,2020-03-10,2020,1,3
801,2020-03-11,2020,1,3
802,2020-03-12,2020,1,3
803,2020-03-13,2020,1,3
804,2020-03-14,2020,1,3
805,2020-03-15,2020,1,3
806,2020-03-16,2020,1,3
807,2020-03-17,2020,1,3
808,2020-03-18,2020,1,3
809,2020-03-19,2020,1,3
810,2020-03-20,2020,1,3
811,2020-03-21,2020,1,3
812,2020-03-22,2020,1,3
813,2020-03-23,2020,1,3
814,2020-03-24,2020,1,3
815,2020-03-25,2020,1,3
816,2020-03-26,2020,1,3
817,2020-03-27,2020,1,3
818,2020-03-28,2020,1,3
819,2020-03-29,2020,1,3
820,2020-03-30,2020,1,3
821,2020-03-31,2020,1,3
822,2020-04-01,2020,2,4
823,2020-04-02,2020,2,4
824,2020-04-03,2020,2,4
825,2020-04-04,2020,2,4
826,2020-04-05,2020,2,4
827,2020-04-06,2020,2,4
828,2020-04-07,2020,2,4
829,2020-04-08,2020,2,4
830,2020-04-09,2020,2,4
831,2020-04-10,2020,2,4
832,2020-04-11,2020,2,4
833,2020-04-12,2020,2,4
834,2020-04-13,2020,2,4
835,2020-04-14,2020,2,4
836,2020-04-15,2020,2,4
837,2020-04-16,2020,2,4
838,2020-04-17,2020,2,4
839,2020-04-18,2020,2,4
840,2020-04-19,2020,2,4
841,2020-04-20,2020,2,4
842,2020-04-21,2020,2,4
843,2020-04-22,2020,2,4
844,2020-04-23,2020,2,4
845,2020-04-24,2020,2,4
846,2020-04-25,2020,2,4
847,2020-04-26,2020,2,4
848,2020-04-27,2020,2,4
849,2020-04-28,2020,2,4
850,2020-04-29,2020,2,4
851,2020-04-30,2020,2,4
852,2020-05-01,2020,2,5
853,2020-05-02,2020,2,5
854,2020-05-03,2020,2,5
855,2020-05-04,2020,2,5
856,2020-05-05,2020,2,5
857,2020-05-06,2020,2,5
858,2020-05-07,2020,2,5
859,2020-05-08,2020,2,5
860,2020-05-09,2020,2,5
861,2020-05-10,2020,2,5
862,2020-05-11,2020,2,5
863,2020-05-12,2020,2,5
864,2020-05-13,2020,2,5
865,2020-05-14,2020,2,5
866,2020-05-15,2020,2,5
867,2020-05-16,2020,2,5
868,2020-05-17,2020,2,5
869,2020-05-18,2020,2,5
870,2020-05-19,2020,2,5
871,2020-05-20,2020,2,5
872,2020-05-21,2020,2,5
873,2020-05-22,2020,2,5
874,2020-05-23,2020,2,5
875,2020-05-24,2020,2,5
876,2020-05-25,2020,2,5
877,2020-05-26,2020,2,5
878,2020-05-27,2020,2,5
879,2020-05-28,2020,2,5
880,2020-05-29,2020,2,5
881,2020-05-30,2020,2,5
882,2020-05-31,2020,2,5
883,2020-06-01,2020,2,6
884,2020-06-02,2020,2,6
885,2020-06-03,2020,2,6
886,2020-06-04,2020,2,6
887,2020-06-05,2020,2,6
888,2020-06-06,2020,2,6
889,2020-06-07,2020,2,6
890,2020-06-08,2020,2,6
891,2020-06-09,2020,2,6
892,2020-06-10,2020,2,6
893,2020-06-11,2020,2,6
894,2020-06-12,2020,2,6
895,2020-06-13,2020,2,6
896,2020-06-14,2020,2,6
897,2020-06-15,2020,2,6
898,2020-06-16,2020,2,6
899,2020-06-17,2020,2,6
900,2020-06-18,2020,2,6
901,2020-06-19,2020,2,6
902,2020-06-20,2020,2,6
903,2020-06-21,2020,2,6
904,2020-06-22,2020,2,6
905,2020-06-23,2020,2,6
906,2020-06-24,2020,2,6
907,2020-06-25,2020,2,6
908,2020-06-26,2020,2,6
909,2020-06-27,2020,2,6
910,2020-06-28,2020,2,6
911,2020-06-29,2020,2,6
912,2020-06-30,2020,2,6
913,2020-07-01,2020,3,7
914,2020-07-02,2020,3,7
915,2020-07-03,2020,3,7
916,2020-07-04,2020,3,7
917,2020-07-05,2020,3,7
918,2020-07-06,2020,3,7
919,2020-07-07,2020,3,7
920,2020-07-08,2020,3,7
921,2020-07-09,2020,3,7
922,2020-07-10,2020,3,7
923,2020-07-11,2020,3,7
924,2020-07-12,2020,3,7
925,2020-07-13,2020,3,7
926,2020-07-14,2020,3,7
927,2020-07-15,2020,3,7
928,2020-07-16,2020,3,7
929,2020-07-17,2020,3,7
930,2020-07-18,2020,3,7
931,2020-07-19,2020,3,7
932,2020-07-20,2020,3,7
933,2020-07-21,2020,3,7
934,2020-07-22,2020,3,7
935,2020-07-23,2020,3,7
936,2020-07-24,2020,3,7
937,2020-07-25,2020,3,7
938,2020-07-26,2020,3,7
939,2020-07-27,2020,3,7
940,2020-07-28,2020,3,7
941,2020-07-29,2020,3,7
942,2020-07-30,2020,3,7
943,2020-07-31,2020,3,7
944,2020-08-01,2020,3,8
945,2020-08-02,2020,3,8
946,2020-08-03,2020,3,8
947,2020-08-04,2020,3,8
948,2020-08-05,2020,3,8
949,2020-08-06,2020,3,8
950,2020-08-07,2020,3,8
951,2020-08-08,2020,3,8
952,2020-08-09,2020,3,8
953,2020-08-10,2020,3,8
954,2020-08-11,2020,3,8
955,2020-08-12,2020,3,8
956,2020-08-13,2020,3,8
957,2020-08-14,2020,3,8
958,2020-08-15,2020,3,8
959,2020-08-16,2020,3,8
960,2020-08-17,2020,3,8
961,2020-08-18,2020,3,8
962,2020-08-19,2020,3,8
963,2020-08-20,2020,3,8
964,2020-08-21,2020,3,8
965,2020-08-22,2020,3,8
966,2020-08-23,2020,3,8
967,2020-08-24,2020,3,8
968,2020-08-25,2020,3,8
969,2020-08-26,2020,3,8
970,2020-08-27,2020,3,8
971,2020-08-28,2020,3,8
972,2020-08-29,2020,3,8
973,2020-08-30,2020,3,8
974,2020-08-31,2020,3,8
975,2020-09-01,2020,3,9
976,2020-09-02,2020,3,9
977,2020-09-03,2020,3,9
978,2020-09-04,2020,3,9
979,2020-09-05,2020,3,9
980,2020-09-06,2020,3,9
981,2020-09-07,2020,3,9
982,2020-09-08,2020,3,9
983,2020-09-09,2020,3,9
984,2020-09-10,2020,3,9
985,2020-09-11,2020,3,9
986,2020-09-12,2020,3,9
987,2020-09-13,2020,3,9
988,2020-09-14,2020,3,9
989,2020-09-15,2020,3,9
990,2020-09-16,2020,3,9
991,2020-09-17,2020,3,9
992,2020-09-18,2020,3,9
993,2020-09-19,2020,3,9
994,2020-09-20,2020,3,9
995,2020-09-21,2020,3,9
996,2020-09-22,2020,3,9
997,2020-09-23,2020,3,9
998,2020-09-24,2020,3,9
999,2020-09-25,2020,3,9
1000,2020-09-26,2020,3,9
1001,2020-09-27,2020,3,9
1002,2020-09-28,2020,3,9
1003,2020-09-29,2020,3,9
1004,2020-09-30,2020,3,9
1005,2020-10-01,2020,4,10
1006,2020-10-02,2020,4,10
1007,2020-10-03,2020,4,10
1008,2020-10-04,2020,4,10
1009,2020-10-05,2020,4,10
1010,2020-10-06,2020,4,10
1011,2020-10-07,2020,4,10
1012,2020-10-08,2020,4,10
1013,2020-10-09,2020,4,10
1014,2020-10-10,2020,4,10
1015,2020-10-11,2020,4,10
1016,2020-10-12,2020,4,10
1017,2020-10-13,2020,4,10
1018,2020-10-14,2020,4,10
1019,2020-10-15,2020,4,10
1020,2020-10-16,2020,4,10
1021,2020-10-17,2020,4,10
1022,2020-10-18,2020,4,10
1023,2020-10-19,2020,4,10
1024,2020-10-20,2020,4,10
1025,2020-10-21,2020,4,10
1026,2020-10-22,2020,4,10
1027,2020-10-23,2020,4,10
1028,2020-10-24,2020,4,10
1029,2020-10-25,2020,4,10
1030,2020-10-26,2020,4,10
1031,2020-10-27,2020,4,10
1032,2020-10-28,2020,4,10
1033,2020-10-29,2020,4,10
1034,2020-10-30,2020,4,10
1035,2020-10-31,2020,4,10
1036,2020-11-01,2020,4,11
1037,2020-11-02,2020,4,11
1038,2020-11-03,2020,4,11
1039,2020-11-04,2020,4,11
1040,2020-11-05,2020,4,11
1041,2020-11-06,2020,4,11
1042,2020-11-07,2020,4,11
1043,2020-11-08,2020,4,11
1044,2020-11-09,2020,4,11
1045,2020-11-10,2020,4,11
1046,2020-11-11,2020,4,11
1047,2020-11-12,2020,4,11
1048,2020-11-13,2020,4,11
1049,2020-11-14,2020,4,11
1050,2020-11-15,2020,4,11
1051,2020-11-16,2020,4,11
1052,2020-11-17,2020,4,11
1053,2020-11-18,2020,4,11
1054,2020-11-19,2020,4,11
1055,2020-11-20,2020,4,11
1056,2020-11-21,2020,4,11
1057,2020-11-22,2020,4,11
1058,2020-11-23,2020,4,11
1059,2020-11-24,2020,4,11
1060,2020-11-25,2020,4,11
1061,2020-11-26,2020,4,11
1062,2020-11-27,2020,4,11
1063,2020-11-28,2020,4,11
1064,2020-11-29,2020,4,11
1065,2020-11-30,2020,4,11
1066,2020-12-01,2020,4,12
1067,2020-12-02,2020,4,12
1068,2020-12-03,2020,4,12
1069,2020-12-04,2020,4,12
1070,2020-12-05,2020,4,12
1071,2020-12-06,2020,4,12
1072,2020-12-07,2020,4,12
1073,2020-12-08,2020,4,12
1074,2020-12-09,2020,4,12
1075,2020-12-10,2020,4,12
1076,2020-12-11,2020,4,12
1077,2020-12-12,2020,4,12
1078,2020-12-13,2020,4,12
1079,2020-12-14,2020,4,12
1080,2020-12-15,2020,4,12
1081,2020-12-16,2020,4,12
1082,2020-12-17,2020,4,12
1083,2020-12-18,2020,4,12
1084,2020-12-19,2020,4,12
1085,2020-12-20,2020,4,12
1086,2020-12-21,2020,4,12
1087,2020-12-22,2020,4,12
1088,2020-12-23,2020,4,12
1089,2020-12-24,2020,4,12
1090,2020-12-25,2020,4,12
1091,2020-12-26,2020,4,12
1092,2020-12-27,2020,4,12
1093,2020-12-28,2020,4,12
1094,2020-12-29,2020,4,12
1095,2020-12-30,2020,4,12
1096,2020-12-31,2020,4,12
1097,2021-01-01,2021,1,1
1098,2021-01-02,2021,1,1
1099,2021-01-03,2021,1,1
1100,2021-01-04,2021,1,1
1101,2021-01-05,2021,1,1
1102,2021-01-06,2021,1,1
1103,2021-01-07,2021,1,1
1104,2021-01-08,2021,1,1
1105,2021-01-09,2021,1,1
1106,2021-01-10,2021,1,1
1107,2021-01-11,2021,1,1
1108,2021-01-12,2021,1,1
1109,2021-01-13,2021,1,1
1110,2021-01-14,2021,1,1
1111,2021-01-15,2021,1,1
1112,2021-01-16,2021,1,1
1113,2021-01-17,2021,1,1
1114,2021-01-18,2021,1,1
1115,2021-01-19,2021,1,1
1116,2021-01-20,2021,1,1
1117,2021-01-21,2021,1,1
1118,2021-01-22,2021,1,1
1119,2021-01-23,2021,1,1
1120,2021-01-24,2021,1,1
1121,2021-01-25,2021,1,1
1122,2021-01-26,2021,1,1
1123,2021-01-27,2021,1,1
1124,2021-01-28,2021,1,1
1125,2021-01-29,2021,1,1
1126,2021-01-30,2021,1,1
1127,2021-01-31,2021,1,1
1128,2021-02-01,2021,1,2
1129,2021-02-02,2021,1,2
1130,2021-02-03,2021,1,2
1131,2021-02-04,2021,1,2
1132,2021-02-05,2021,1,2
1133,2021-02-06,2021,1,2
1134,2021-02-07,2021,1,2
1135,2021-02-08,2021,1,2
1136,2021-02-09,2021,1,2
1137,2021-02-10,2021,1,2
1138,2021-02-11,2021,1,2
1139,2021-02-12,2021,1,2
1140,2021-02-13,2021,1,2
1141,2021-02-14,2021,1,2
1142,2021-02-15,2021,1,2
1143,2021-02-16,2021,1,2
1144,2021-02-17,2021,1,2
1145,2021-02-18,2021,1,2
1146,2021-02-19,2021,1,2
1147,2021-02-20,2021,1,2
1148,2021-02-21,2021,1,2
1149,2021-02-22,2021,1,2
1150,2021-02-23,2021,1,2
1151,2021-02-24,2021,1,2
1152,2021-02-25,2021,1,2
1153,2021-02-26,2021,1,2
1154,2021-02-27,2021,1,2
1155,2021-02-28,2021,1,2
1156,2021-03-01,2021,1,3
1157,2021-03-02,2021,1,3
1158,2021-03-03,2021,1,3
1159,2021-03-04,2021,1,3
1160,2021-03-05,2021,1,3
1161,2021-03-06,2021,1,3
1162,2021-03-07,2021,1,3
1163,2021-03-08,2021,1,3
1164,2021-03-09,2021,1,3
1165,2021-03-10,2021,1,3
1166,2021-03-11,2021,1,3
1167,2021-03-12,2021,1,3
1168,2021-03-13,2021,1,3
1169,2021-03-14,2021,1,3
1170,2021-03-15,2021,1,3
1171,2021-03-16,2021,1,3
1172,2021-03-17,2021,1,3
1173,2021-03-18,2021,1,3
1174,2021-03-19,2021,1,3
1175,2021-03-20,2021,1,3
1176,2021-03-21,2021,1,3
1177,2021-03-22,2021,1,3
1178,2021-03-23,2021,1,3
1179,2021-03-24,2021,1,3
1180,2021-03-25,2021,1,3
1181,2021-03-26,2021,1,3
1182,2021-03-27,2021,1,3
1183,2021-03-28,2021,1,3
1184,2021-03-29,2021,1,3
1185,2021-03-30,2021,1,3
1186,2021-03-31,2021,1,3
1187,2021-04-01,2021,2,4
1188,2021-04-02,2021,2,4
1189,2021-04-03,2021,2,4
1190,2021-04-04,2021,2,4
1191,2021-04-05,2021,2,4
1192,2021-04-06,2021,2,4
1193,2021-04-07,2021,2,4
1194,2021-04-08,2021,2,4
1195,2021-04-09,2021,2,4
1196,2021-04-10,2021,2,4
1197,2021-04-11,2021,2,4
1198,2021-04-12,2021,2,4
1199,2021-04-13,2021,2,4
1200,2021-04-14,2021,2,4
1201,2021-04-15,2021,2,4
1202,2021-04-16,2021,2,4
1203,2021-04-17,2021,2,4
1204,2021-04-18,2021,2,4
1205,2021-04-19,2021,2,4
1206,2021-04-20,2021,2,4
1207,2021-04-21,2021,2,4
1208,2021-04-22,2021,2,4
1209,2021-04-23,2021,2,4
1210,2021-04-24,2021,2,4
1211,2021-04-25,2021,2,4
1212,2021-04-26,2021,2,4
1213,2021-04-27,2021,2,4
1214,2021-04-28,2021,2,4
1215,2021-04-29,2021,2,4
1216,2021-04-30,2021,2,4
1217,2021-05-01,2021,2,5
1218,2021-05-02,2021,2,5
1219,2021-05-03,2021,2,5
1220,2021-05-04,2021,2,5
1221,2021-05-05,2021,2,5
1222,2021-05-06,2021,2,5
1223,2021-05-07,2021,2,5
1224,2021-05-08,2021,2,5
1225,2021-05-09,2021,2,5
1226,2021-05-10,2021,2,5
1227,2021-05-11,2021,2,5
1228,2021-05-12,2021,2,5
1229,2021-05-13,2021,2,5
1230,2021-05-14,2021,2,5
1231,2021-05-15,2021,2,5
1232,2021-05-16,2021,2,5
1233,2021-05-17,2021,2,5
1234,2021-05-18,2021,2,5
1235,2021-05-19,2021,2,5
1236,2021-05-20,2021,2,5
1237,2021-05-21,2021,2,5
1238,2021-05-22,2021,2,5
1239,2021-05-23,2021,2,5
1240,2021-05-24,2021,2,5
1241,2021-05-25,2021,2,5
1242,2021-05-26,2021,2,5
1243,2021-05-27,2021,2,5
1244,2021-05-28,2021,2,5
1245,2021-05-29,2021,2,5
1246,2021-05-30,2021,2,5
1247,2021-05-31,2021,2,5
1248,2021-06-01,2021,2,6
1249,2021-06-02,2021,2,6
1250,2021-06-03,2021,2,6
1251,2021-06-04,2021,2,6
1252,2021-06-05,2021,2,6
1253,2021-06-06,2021,2,6
1254,2021-06-07,2021,2,6
1255,2021-06-08,2021,2,6
1256,2021-06-09,2021,2,6
1257,2021-06-10,2021,2,6
1258,2021-06-11,2021,2,6
1259,2021-06-12,2021,2,6
1260,2021-06-13,2021,2,6
1261,2021-06-14,2021,2,6
1262,2021-06-15,2021,2,6
1263,2021-06-16,2021,2,6
1264,2021-06-17,2021,2,6
1265,2021-06-18,2021,2,6
1266,2021-06-19,2021,2,6
1267,2021-06-20,2021,2,6
1268,2021-06-21,2021,2,6
1269,2021-06-22,2021,2,6
1270,2021-06-23,2021,2,6
1271,2021-06-24,2021,2,6
1272,2021-06-25,2021,2,6
1273,2021-06-26,2021,2,6
1274,2021-06-27,2021,2,6
1275,2021-06-28,2021,2,6
1276,2021-06-29,2021,2,6
1277,2021-06-30,2021,2,6
1278,2021-07-01,2021,3,7
1279,2021-07-02,2021,3,7
1280,2021-07-03,2021,3,7
1281,2021-07-04,2021,3,7
1282,2021-07-05,2021,3,7
1283,2021-07-06,2021,3,7
1284,2021-07-07,2021,3,7
1285,2021-07-08,2021,3,7
1286,2021-07-09,2021,3,7
1287,2021-07-10,2021,3,7
1288,2021-07-11,2021,3,7
1289,2021-07-12,2021,3,7
1290,2021-07-13,2021,3,7
1291,2021-07-14,2021,3,7
1292,2021-07-15,2021,3,7
1293,2021-07-16,2021,3,7
1294,2021-07-17,2021,3,7
1295,2021-07-18,2021,3,7
1296,2021-07-19,2021,3,7
1297,2021-07-20,2021,3,7
1298,2021-07-21,2021,3,7
1299,2021-07-22,2021,3,7
1300,2021-07-23,2021,3,7
1301,2021-07-24,2021,3,7
1302,2021-07-25,2021,3,7
1303,2021-07-26,2021,3,7
1304,2021-07-27,2021,3,7
1305,2021-07-28,2021,3,7
1306,2021-07-29,2021,3,7
1307,2021-07-30,2021,3,7
1308,2021-07-31,2021,3,7
1309,2021-08-01,2021,3,8
1310,2021-08-02,2021,3,8
1311,2021-08-03,2021,3,8
1312,2021-08-04,2021,3,8
1313,2021-08-05,2021,3,8
1314,2021-08-06,2021,3,8
1315,2021-08-07,2021,3,8
1316,2021-08-08,2021,3,8
1317,2021-08-09,2021,3,8
1318,2021-08-10,2021,3,8
1319,2021-08-11,2021,3,8
1320,2021-08-12,2021,3,8
1321,2021-08-13,2021,3,8
1322,2021-08-14,2021,3,8
1323,2021-08-15,2021,3,8
1324,2021-08-16,2021,3,8
1325,2021-08-17,2021,3,8
1326,2021-08-18,2021,3,8
1327,2021-08-19,2021,3,8
1328,2021-08-20,2021,3,8
1329,2021-08-21,2021,3,8
1330,2021-08-22,2021,3,8
1331,2021-08-23,2021,3,8
1332,2021-08-24,2021,3,8
1333,2021-08-25,2021,3,8
1334,2021-08-26,2021,3,8
1335,2021-08-27,2021,3,8
1336,2021-08-28,2021,3,8
1337,2021-08-29,2021,3,8
1338,2021-08-30,2021,3,8
1339,2021-08-31,2021,3,8
1340,2021-09-01,2021,3,9
1341,2021-09-02,2021,3,9
1342,2021-09-03,2021,3,9
1343,2021-09-04,2021,3,9
1344,2021-09-05,2021,3,9
1345,2021-09-06,2021,3,9
1346,2021-09-07,2021,3,9
1347,2021-09-08,2021,3,9
1348,2021-09-09,2021,3,9
1349,2021-09-10,2021,3,9
1350,2021-09-11,2021,3,9
1351,2021-09-12,2021,3,9
1352,2021-09-13,2021,3,9
1353,2021-09-14,2021,3,9
1354,2021-09-15,2021,3,9
1355,2021-09-16,2021,3,9
1356,2021-09-17,2021,3,9
1357,2021-09-18,2021,3,9
1358,2021-09-19,2021,3,9
1359,2021-09-20,2021,3,9
1360,2021-09-21,2021,3,9
1361,2021-09-22,2021,3,9
1362,2021-09-23,2021,3,9
1363,2021-09-24,2021,3,9
1364,2021-09-25,2021,3,9
1365,2021-09-26,2021,3,9
1366,2021-09-27,2021,3,9
1367,2021-09-28,2021,3,9
1368,2021-09-29,2021,3,9
1369,2021-09-30,2021,3,9
1370,2021-10-01,2021,4,10
1371,2021-10-02,2021,4,10
1372,2021-10-03,2021,4,10
1373,2021-10-04,2021,4,10
1374,2021-10-05,2021,4,10
1375,2021-10-06,2021,4,10
1376,2021-10-07,2021,4,10
1377,2021-10-08,2021,4,10
1378,2021-10-09,2021,4,10
1379,2021-10-10,2021,4,10
1380,2021-10-11,2021,4,10
1381,2021-10-12,2021,4,10
1382,2021-10-13,2021,4,10
1383,2021-10-14,2021,4,10
1384,2021-10-15,2021,4,10
1385,2021-10-16,2021,4,10
1386,2021-10-17,2021,4,10
1387,2021-10-18,2021,4,10
1388,2021-10-19,2021,4,10
1389,2021-10-20,2021,4,10
1390,2021-10-21,2021,4,10
1391,2021-10-22,2021,4,10
1392,2021-10-23,2021,4,10
1393,2021-10-24,2021,4,10
1394,2021-10-25,2021,4,10
1395,2021-10-26,2021,4,10
1396,2021-10-27,2021,4,10
1397,2021-10-28,2021,4,10
1398,2021-10-29,2021,4,10
1399,2021-10-30,2021,4,10
1400,2021-10-31,2021,4,10
1401,2021-11-01,2021,4,11
1402,2021-11-02,2021,4,11
1403,2021-11-03,2021,4,11
1404,2021-11-04,2021,4,11
1405,2021-11-05,2021,4,11
1406,2021-11-06,2021,4,11
1407,2021-11-07,2021,4,11
1408,2021-11-08,2021,4,11
1409,2021-11-09,2021,4,11
1410,2021-11-10,2021,4,11
1411,2021-11-11,2021,4,11
1412,2021-11-12,2021,4,11
1413,2021-11-13,2021,4,11
1414,2021-11-14,2021,4,11
1415,2021-11-15,2021,4,11
1416,2021-11-16,2021,4,11
1417,2021-11-17,2021,4,11
1418,2021-11-18,2021,4,11
1419,2021-11-19,2021,4,11
1420,2021-11-20,2021,4,11
1421,2021-11-21,2021,4,11
1422,2021-11-22,2021,4,11
1423,2021-11-23,2021,4,11
1424,2021-11-24,2021,4,11
1425,2021-11-25,2021,4,11
1426,2021-11-26,2021,4,11
1427,2021-11-27,2021,4,11
1428,2021-11-28,2021,4,11
1429,2021-11-29,2021,4,11
1430,2021-11-30,2021,4,11
1431,2021-12-01,2021,4,12
1432,2021-12-02,2021,4,12
1433,2021-12-03,2021,4,12
1434,2021-12-04,2021,4,12
1435,2021-12-05,2021,4,12
1436,2021-12-06,2021,4,12
1437,2021-12-07,2021,4,12
1438,2021-12-08,2021,4,12
1439,2021-12-09,2021,4,12
1440,2021-12-10,2021,4,12
1441,2021-12-11,2021,4,12
1442,2021-12-12,2021,4,12
1443,2021-12-13,2021,4,12
1444,2021-12-14,2021,4,12
1445,2021-12-15,2021,4,12
1446,2021-12-16,2021,4,12
1447,2021-12-17,2021,4,12
1448,2021-12-18,2021,4,12
1449,2021-12-19,2021,4,12
1450,2021-12-20,2021,4,12
1451,2021-12-21,2021,4,12
1452,2021-12-22,2021,4,12
1453,2021-12-23,2021,4,12
1454,2021-12-24,2021,4,12
1455,2021-12-25,2021,4,12
1456,2021-12-26,2021,4,12
1457,2021-12-27,2021,4,12
1458,2021-12-28,2021,4,12
1459,2021-12-29,2021,4,12
1460,2021-12-30,2021,4,12
1461,2021-12-31,2021,4,12
1462,2022-01-01,2022,1,1
1463,2022-01-02,2022,1,1
1464,2022-01-03,2022,1,1
1465,2022-01-04,2022,1,1
1466,2022-01-05,2022,1,1
1467,2022-01-06,2022,1,1
1468,2022-01-07,2022,1,1
1469,2022-01-08,2022,1,1
1470,2022-01-09,2022,1,1
1471,2022-01-10,2022,1,1
